fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
2024-08-29 19:00:00,Muy nuboso con tormenta y lluvia escasa,24,24,36.0,0.2,0,48,Riesgo,0,75,Riesgo,S,17,perales-de-tajuna-id28110
2024-08-29 20:00:00,Intervalos nubosos con lluvia escasa,22,22,30.0,0.1,0,67,75,0,65,Riesgo,NO,23,perales-de-tajuna-id28110
2024-08-29 21:00:00,Cielo despejado,21,21,34.0,0.0,0,73,Riesgo,0,65,Riesgo,N,18,perales-de-tajuna-id28110
2024-08-29 22:00:00,Cielo despejado,20,20,36.0,0.0,0,85,Riesgo,0,65,Riesgo,NO,24,perales-de-tajuna-id28110
2024-08-29 23:00:00,Nuboso,20,20,34.0,0.0,0,75,Riesgo,0,65,Riesgo,NE,21,perales-de-tajuna-id28110
2024-08-30 00:00:00,Poco nuboso,19,19,30.0,0.0,0,82,Riesgo,0,65,Sin riesgo,NE,23,perales-de-tajuna-id28110
2024-08-30 01:00:00,Muy nuboso,19,19,25.0,0.0,0,80,Riesgo,0,65,Sin riesgo,NE,20,perales-de-tajuna-id28110
2024-08-30 02:00:00,Poco nuboso,18,18,26.0,0.0,0,84,5,0,5,Sin riesgo,E,17,perales-de-tajuna-id28110
2024-08-30 03:00:00,Muy nuboso,18,18,23.0,0.0,0,100,5,0,5,Sin riesgo,E,18,perales-de-tajuna-id28110
2024-08-30 04:00:00,Poco nuboso,18,18,24.0,0.0,0,100,5,0,5,Sin riesgo,E,15,perales-de-tajuna-id28110
2024-08-30 05:00:00,Cubierto,17,17,22.0,0.0,0,100,5,0,5,Sin riesgo,E,16,perales-de-tajuna-id28110
2024-08-30 06:00:00,Cubierto,17,17,19.0,0.0,0,100,Riesgo,0,5,Sin riesgo,E,15,perales-de-tajuna-id28110
2024-08-30 07:00:00,Muy nuboso,17,17,18.0,0.0,0,100,Riesgo,0,5,Sin riesgo,E,13,perales-de-tajuna-id28110
2024-08-30 08:00:00,Intervalos nubosos,17,17,28.0,0.0,0,100,10,0,10,Riesgo,E,12,perales-de-tajuna-id28110
2024-08-30 09:00:00,Muy nuboso,20,20,46.0,0.0,0,95,Riesgo,0,10,Riesgo,E,19,perales-de-tajuna-id28110
2024-08-30 10:00:00,Cubierto,22,22,26.0,0.0,0,78,Riesgo,0,10,Riesgo,SE,30,perales-de-tajuna-id28110
2024-08-30 11:00:00,Cubierto,25,25,37.0,0.0,0,66,Riesgo,0,10,Riesgo,SE,10,perales-de-tajuna-id28110
2024-08-30 12:00:00,Nubes altas,26,26,27.0,0.0,0,60,Riesgo,0,10,Riesgo,E,21,perales-de-tajuna-id28110
2024-08-30 13:00:00,Nubes altas,27,28,29.0,0.0,0,58,Riesgo,0,10,Riesgo,NE,16,perales-de-tajuna-id28110
2024-08-30 14:00:00,Cubierto con lluvia escasa,29,30,38.0,0.1,0,56,65,0,65,Riesgo,N,18,perales-de-tajuna-id28110
2024-08-30 15:00:00,Intervalos nubosos con lluvia escasa,29,31,33.0,0.1,0,57,Riesgo,0,65,Riesgo,N,23,perales-de-tajuna-id28110
2024-08-30 16:00:00,Intervalos nubosos con lluvia escasa,30,32,23.0,0.1,0,54,Riesgo,0,65,Sin riesgo,NE,19,perales-de-tajuna-id28110
2024-08-30 17:00:00,Intervalos nubosos con lluvia escasa,30,30,38.0,0.1,0,42,Riesgo,0,65,Sin riesgo,E,12,perales-de-tajuna-id28110
2024-08-30 18:00:00,Intervalos nubosos con lluvia escasa,28,28,35.0,0.1,0,45,Riesgo,0,65,Sin riesgo,SE,14,perales-de-tajuna-id28110
2024-08-30 19:00:00,Muy nuboso con lluvia escasa,26,26,37.0,0.1,0,52,Riesgo,0,65,Sin riesgo,E,21,perales-de-tajuna-id28110
2024-08-30 20:00:00,Poco nuboso,24,24,15.0,0.0,0,64,10,0,10,Sin riesgo,SE,19,perales-de-tajuna-id28110
2024-08-30 21:00:00,Nubes altas,23,23,19.0,0.0,0,66,10,0,10,Sin riesgo,E,10,perales-de-tajuna-id28110
2024-08-30 22:00:00,Nubes altas,22,22,27.0,0.0,0,70,10,0,10,Sin riesgo,E,13,perales-de-tajuna-id28110
2024-08-30 23:00:00,Poco nuboso,21,21,25.0,0.0,0,73,10,0,10,Sin riesgo,E,18,perales-de-tajuna-id28110
2024-08-31 00:00:00,Cubierto,21,21,34.0,0.0,0,67,10,0,10,Sin riesgo,E,17,perales-de-tajuna-id28110
2024-08-31 01:00:00,Poco nuboso,20,20,34.0,0.0,0,75,10,0,10,Sin riesgo,SE,23,perales-de-tajuna-id28110
2024-08-31 02:00:00,Nuboso,19,19,35.0,0.0,0,70,5,0,5,Sin riesgo,SE,21,perales-de-tajuna-id28110
2024-08-31 03:00:00,Muy nuboso,19,19,20.0,0.0,0,75,5,0,5,Sin riesgo,SE,24,perales-de-tajuna-id28110
2024-08-31 04:00:00,Nubes altas,18,18,21.0,0.0,0,76,5,0,5,Sin riesgo,E,12,perales-de-tajuna-id28110
2024-08-31 05:00:00,Nuboso,18,18,14.0,0.0,0,78,5,0,5,Sin riesgo,NE,15,perales-de-tajuna-id28110
2024-08-31 06:00:00,Poco nuboso,17,17,19.0,0.0,0,76,5,0,5,Sin riesgo,N,9,perales-de-tajuna-id28110
2024-08-31 07:00:00,Muy nuboso,17,17,15.0,0.0,0,83,5,0,5,Sin riesgo,NE,11,perales-de-tajuna-id28110
2024-08-29 12:00:00,Nubes altas,23,23,20.0,0.0,0,66,95,0,75,Riesgo,SE,12,pezuela-de-las-torres-id28111
2024-08-29 13:00:00,Nubes altas,24,24,21.0,0.0,0,61,Riesgo,0,75,Riesgo,SE,10,pezuela-de-las-torres-id28111
2024-08-29 14:00:00,Cubierto,25,25,30.0,0.0,0,52,100,0,80,Riesgo,SE,9,pezuela-de-las-torres-id28111
2024-08-29 15:00:00,Cubierto con tormenta y lluvia escasa,24,24,35.0,0.1,0,54,Riesgo,0,80,Riesgo,S,16,pezuela-de-las-torres-id28111
2024-08-29 16:00:00,Cubierto,22,22,39.0,0.0,0,58,Riesgo,0,80,Riesgo,S,22,pezuela-de-las-torres-id28111
2024-08-29 17:00:00,Muy nuboso,24,24,30.0,0.0,0,50,Riesgo,0,80,Riesgo,S,26,pezuela-de-las-torres-id28111
2024-08-29 18:00:00,Muy nuboso,25,25,22.0,0.0,0,51,Riesgo,0,80,Riesgo,SE,19,pezuela-de-las-torres-id28111
2024-08-29 19:00:00,Cubierto,23,23,30.0,0.0,0,60,Riesgo,0,80,Riesgo,SE,12,pezuela-de-las-torres-id28111
2024-08-29 20:00:00,Poco nuboso,20,20,20.0,0.0,0,72,80,0,65,Riesgo,N,16,pezuela-de-las-torres-id28111
2024-08-29 21:00:00,Intervalos nubosos con lluvia escasa,19,19,26.0,0.1,0,81,Riesgo,0,65,Riesgo,N,14,pezuela-de-las-torres-id28111
2024-08-29 22:00:00,Cielo despejado,18,18,30.0,0.0,0,91,Riesgo,0,65,Riesgo,NE,17,pezuela-de-las-torres-id28111
2024-08-29 23:00:00,Muy nuboso,18,18,24.0,0.0,0,89,Riesgo,0,65,Riesgo,N,20,pezuela-de-las-torres-id28111
2024-08-30 00:00:00,Cielo despejado,18,18,22.0,0.0,0,88,Riesgo,0,65,Sin riesgo,N,17,pezuela-de-las-torres-id28111
2024-08-30 01:00:00,Poco nuboso,18,18,25.0,0.0,0,90,Riesgo,0,65,Sin riesgo,N,14,pezuela-de-las-torres-id28111
2024-08-30 02:00:00,Muy nuboso,17,17,27.0,0.0,0,88,20,0,20,Sin riesgo,E,18,pezuela-de-las-torres-id28111
2024-08-30 03:00:00,Muy nuboso,17,17,18.0,0.0,0,93,20,0,20,Sin riesgo,E,18,pezuela-de-las-torres-id28111
2024-08-30 04:00:00,Poco nuboso,17,17,21.0,0.0,0,99,20,0,20,Sin riesgo,E,12,pezuela-de-las-torres-id28111
2024-08-30 05:00:00,Cubierto,16,16,20.0,0.0,0,100,20,0,20,Sin riesgo,E,15,pezuela-de-las-torres-id28111
2024-08-30 06:00:00,Muy nuboso,16,16,20.0,0.0,0,100,Riesgo,0,20,Sin riesgo,E,12,pezuela-de-las-torres-id28111
2024-08-30 07:00:00,Nuboso,16,16,18.0,0.0,0,100,Riesgo,0,20,Sin riesgo,E,14,pezuela-de-las-torres-id28111
2024-08-30 08:00:00,Cubierto,16,16,30.0,0.0,0,100,25,0,25,Riesgo,E,12,pezuela-de-las-torres-id28111
2024-08-30 09:00:00,Nuboso,18,18,40.0,0.0,0,100,Riesgo,0,25,Riesgo,E,21,pezuela-de-las-torres-id28111
2024-08-30 10:00:00,Cubierto,20,20,24.0,0.0,0,90,Riesgo,0,25,Riesgo,SE,27,pezuela-de-las-torres-id28111
2024-08-30 11:00:00,Muy nuboso,23,23,24.0,0.0,0,78,Riesgo,0,25,Riesgo,S,14,pezuela-de-las-torres-id28111
2024-08-30 12:00:00,Muy nuboso,24,24,28.0,0.0,0,73,Riesgo,0,25,Riesgo,E,15,pezuela-de-las-torres-id28111
2024-08-30 13:00:00,Nubes altas,25,25,25.0,0.0,0,67,Riesgo,0,25,Riesgo,E,19,pezuela-de-las-torres-id28111
2024-08-30 14:00:00,Muy nuboso,26,26,24.0,0.0,0,69,70,0,70,Riesgo,N,16,pezuela-de-las-torres-id28111
2024-08-30 15:00:00,Cubierto con lluvia escasa,27,29,21.0,0.1,0,67,Riesgo,0,70,Riesgo,N,15,pezuela-de-las-torres-id28111
2024-08-30 16:00:00,Poco nuboso,28,29,25.0,0.0,0,60,Riesgo,0,70,Sin riesgo,NE,11,pezuela-de-las-torres-id28111
2024-08-30 17:00:00,Muy nuboso,28,29,12.0,0.0,0,59,Riesgo,0,70,Sin riesgo,E,15,pezuela-de-las-torres-id28111
2024-08-30 18:00:00,Muy nuboso,26,26,18.0,0.0,0,65,Riesgo,0,70,Sin riesgo,NE,7,pezuela-de-las-torres-id28111
2024-08-30 19:00:00,Cielo despejado,23,23,19.0,0.0,0,78,Riesgo,0,70,Sin riesgo,E,13,pezuela-de-las-torres-id28111
2024-08-30 20:00:00,Poco nuboso,21,21,14.0,0.0,0,83,30,0,30,Sin riesgo,SE,9,pezuela-de-las-torres-id28111
2024-08-30 21:00:00,Poco nuboso,20,20,16.0,0.0,0,87,30,0,30,Sin riesgo,SE,7,pezuela-de-las-torres-id28111
2024-08-30 22:00:00,Poco nuboso,20,20,19.0,0.0,0,86,30,0,30,Sin riesgo,E,11,pezuela-de-las-torres-id28111
2024-08-30 23:00:00,Nuboso,19,19,21.0,0.0,0,89,30,0,30,Sin riesgo,E,13,pezuela-de-las-torres-id28111
2024-08-31 00:00:00,Cubierto,19,19,18.0,0.0,0,85,30,0,30,Sin riesgo,E,15,pezuela-de-las-torres-id28111
2024-08-31 01:00:00,Nuboso,18,18,21.0,0.0,0,85,30,0,30,Sin riesgo,E,13,pezuela-de-las-torres-id28111
2024-08-31 02:00:00,Cubierto,18,18,20.0,0.0,0,86,10,0,10,Sin riesgo,SE,11,pezuela-de-las-torres-id28111
2024-08-31 03:00:00,Cielo despejado,17,17,17.0,0.0,0,91,10,0,10,Sin riesgo,SE,14,pezuela-de-las-torres-id28111
2024-08-31 04:00:00,Poco nuboso,17,17,13.0,0.0,0,89,10,0,10,Sin riesgo,E,9,pezuela-de-las-torres-id28111
2024-08-31 05:00:00,Poco nuboso,16,16,12.0,0.0,0,94,10,0,10,Sin riesgo,NE,10,pezuela-de-las-torres-id28111
2024-08-31 06:00:00,Nuboso,16,16,12.0,0.0,0,95,10,0,10,Sin riesgo,NE,6,pezuela-de-las-torres-id28111
2024-08-31 07:00:00,Nuboso,16,16,10.0,0.0,0,94,10,0,10,Sin riesgo,NE,8,pezuela-de-las-torres-id28111
2024-08-29 12:00:00,Nuboso,23,23,23.0,0.0,0,64,90,0,75,Riesgo,E,6,pinilla-del-valle-id28112
2024-08-29 13:00:00,Nubes altas,26,26,28.0,0.0,0,50,Riesgo,0,75,Riesgo,E,8,pinilla-del-valle-id28112
2024-08-29 14:00:00,Nubes altas,24,24,35.0,0.0,0,50,100,0,75,Riesgo,S,12,pinilla-del-valle-id28112
2024-08-29 15:00:00,Nuboso,23,23,35.0,0.0,0,54,Riesgo,0,75,Riesgo,S,15,pinilla-del-valle-id28112
2024-08-29 16:00:00,Poco nuboso,25,25,32.0,0.0,0,48,Riesgo,0,75,Riesgo,S,17,pinilla-del-valle-id28112
2024-08-29 17:00:00,Muy nuboso con tormenta y lluvia escasa,25,25,32.0,0.1,0,50,Riesgo,0,75,Riesgo,S,13,pinilla-del-valle-id28112
2024-08-29 18:00:00,Muy nuboso,22,22,37.0,0.0,0,54,Riesgo,0,75,Riesgo,S,15,pinilla-del-valle-id28112
2024-08-29 19:00:00,Nubes altas,19,19,14.0,0.0,0,70,Riesgo,0,75,Riesgo,S,18,pinilla-del-valle-id28112
2024-08-29 20:00:00,Poco nuboso,20,20,12.0,0.0,0,43,60,0,50,Riesgo,O,6,pinilla-del-valle-id28112
2024-08-29 21:00:00,Intervalos nubosos con lluvia escasa,18,18,10.0,0.1,0,56,Riesgo,0,50,Riesgo,NO,6,pinilla-del-valle-id28112
2024-08-29 22:00:00,Poco nuboso,17,17,11.0,0.0,0,63,Riesgo,0,50,Riesgo,N,4,pinilla-del-valle-id28112
2024-08-29 23:00:00,Cielo despejado,16,16,7.0,0.0,0,69,Riesgo,0,50,Riesgo,NO,6,pinilla-del-valle-id28112
2024-08-30 00:00:00,Cielo despejado,15,15,14.0,0.0,0,75,Riesgo,0,50,Sin riesgo,NO,3,pinilla-del-valle-id28112
2024-08-30 01:00:00,Cielo despejado,14,14,12.0,0.0,0,78,Riesgo,0,50,Sin riesgo,E,7,pinilla-del-valle-id28112
2024-08-30 02:00:00,Poco nuboso,14,14,15.0,0.0,0,88,20,0,20,Sin riesgo,NO,3,pinilla-del-valle-id28112
2024-08-30 03:00:00,Poco nuboso,13,13,13.0,0.0,0,89,20,0,20,Sin riesgo,NO,8,pinilla-del-valle-id28112
2024-08-30 04:00:00,Poco nuboso,13,13,11.0,0.0,0,93,20,0,20,Sin riesgo,NO,7,pinilla-del-valle-id28112
2024-08-30 05:00:00,Poco nuboso,13,13,9.0,0.0,0,95,20,0,20,Sin riesgo,NO,6,pinilla-del-valle-id28112
2024-08-30 06:00:00,Nuboso,13,13,8.0,0.0,0,95,Riesgo,0,20,Sin riesgo,NO,5,pinilla-del-valle-id28112
2024-08-30 07:00:00,Muy nuboso,13,13,8.0,0.0,0,95,Riesgo,0,20,Sin riesgo,NO,4,pinilla-del-valle-id28112
2024-08-30 08:00:00,Cielo despejado,13,13,8.0,0.0,0,100,90,0,65,Riesgo,NO,4,pinilla-del-valle-id28112
2024-08-30 09:00:00,Cielo despejado,15,15,14.0,0.0,0,93,Riesgo,0,65,Riesgo,O,3,pinilla-del-valle-id28112
2024-08-30 10:00:00,Cubierto,18,18,23.0,0.0,0,77,Riesgo,0,65,Riesgo,SE,5,pinilla-del-valle-id28112
2024-08-30 11:00:00,Cubierto con lluvia,21,21,25.0,9.0,0,71,Riesgo,0,65,Riesgo,E,10,pinilla-del-valle-id28112
2024-08-30 12:00:00,Cubierto con lluvia,23,23,29.0,5.0,0,71,Riesgo,0,65,Riesgo,SE,9,pinilla-del-valle-id28112
2024-08-30 13:00:00,Cubierto con lluvia,24,24,23.0,3.0,0,54,Riesgo,0,65,Riesgo,S,12,pinilla-del-valle-id28112
2024-08-30 14:00:00,Intervalos nubosos con lluvia escasa,26,26,8.0,0.2,0,42,80,0,65,Riesgo,N,11,pinilla-del-valle-id28112
2024-08-30 15:00:00,Nuboso,27,27,15.0,0.0,0,45,Riesgo,0,65,Riesgo,S,3,pinilla-del-valle-id28112
2024-08-30 16:00:00,Nubes altas,27,27,15.0,0.0,0,44,Riesgo,0,65,Sin riesgo,SE,6,pinilla-del-valle-id28112
2024-08-30 17:00:00,Nubes altas,27,27,20.0,0.0,0,41,Riesgo,0,65,Sin riesgo,E,5,pinilla-del-valle-id28112
2024-08-30 18:00:00,Poco nuboso,26,26,16.0,0.0,0,39,Riesgo,0,65,Sin riesgo,SE,8,pinilla-del-valle-id28112
2024-08-30 19:00:00,Nubes altas,25,25,11.0,0.0,0,43,Riesgo,0,65,Sin riesgo,E,7,pinilla-del-valle-id28112
2024-08-30 20:00:00,Poco nuboso,24,24,12.0,0.0,0,48,25,0,25,Sin riesgo,E,3,pinilla-del-valle-id28112
2024-08-30 21:00:00,Poco nuboso,22,22,9.0,0.0,0,55,25,0,25,Sin riesgo,NO,7,pinilla-del-valle-id28112
2024-08-30 22:00:00,Poco nuboso,19,19,11.0,0.0,0,67,25,0,25,Sin riesgo,NO,5,pinilla-del-valle-id28112
2024-08-30 23:00:00,Poco nuboso,17,17,10.0,0.0,0,77,25,0,25,Sin riesgo,NO,6,pinilla-del-valle-id28112
2024-08-31 00:00:00,Cubierto,16,16,9.0,0.0,0,81,25,0,25,Sin riesgo,NO,6,pinilla-del-valle-id28112
2024-08-31 01:00:00,Poco nuboso,15,15,15.0,0.0,0,85,25,0,25,Sin riesgo,NO,4,pinilla-del-valle-id28112
2024-08-31 02:00:00,Poco nuboso,14,14,10.0,0.0,0,93,0,0,0,Sin riesgo,N,7,pinilla-del-valle-id28112
2024-08-31 03:00:00,Poco nuboso,14,14,11.0,0.0,0,90,0,0,0,Sin riesgo,N,5,pinilla-del-valle-id28112
2024-08-31 04:00:00,Poco nuboso,13,13,11.0,0.0,0,93,0,0,0,Sin riesgo,N,6,pinilla-del-valle-id28112
2024-08-31 05:00:00,Cielo despejado,13,13,14.0,0.0,0,91,0,0,0,Sin riesgo,N,5,pinilla-del-valle-id28112
2024-08-31 06:00:00,Poco nuboso,13,13,13.0,0.0,0,89,0,0,0,Sin riesgo,NO,7,pinilla-del-valle-id28112
2024-08-31 07:00:00,Nubes altas,13,13,10.0,0.0,0,86,0,0,0,Sin riesgo,O,7,pinilla-del-valle-id28112
2024-08-29 12:00:00,Intervalos nubosos con lluvia escasa,25,25,16.0,0.1,0,53,90,0,70,Riesgo,E,7,pinto-id28113
2024-08-29 13:00:00,Intervalos nubosos con lluvia escasa,27,27,15.0,0.1,0,47,Riesgo,0,70,Riesgo,E,6,pinto-id28113
2024-08-29 14:00:00,Nubes altas,26,26,15.0,0.0,0,49,95,0,75,Riesgo,E,5,pinto-id28113
2024-08-29 15:00:00,Cubierto,27,27,18.0,0.0,0,45,Riesgo,0,75,Riesgo,S,7,pinto-id28113
2024-08-29 16:00:00,Intervalos nubosos con lluvia escasa,27,27,17.0,0.3,0,42,Riesgo,0,75,Riesgo,S,8,pinto-id28113
2024-08-29 17:00:00,Cubierto,28,29,17.0,0.0,0,55,Riesgo,0,75,Riesgo,NO,7,pinto-id28113
2024-08-29 18:00:00,Cubierto con tormenta y lluvia escasa,26,26,37.0,0.9,0,59,Riesgo,0,75,Riesgo,N,3,pinto-id28113
2024-08-29 19:00:00,Intervalos nubosos con lluvia escasa,23,23,19.0,0.8,0,79,Riesgo,0,75,Riesgo,O,15,pinto-id28113
2024-08-29 20:00:00,Cubierto,21,21,25.0,0.0,0,89,75,0,70,Riesgo,E,11,pinto-id28113
2024-08-29 21:00:00,Intervalos nubosos con lluvia escasa,20,20,25.0,0.1,0,80,Riesgo,0,70,Riesgo,N,17,pinto-id28113
2024-08-29 22:00:00,Muy nuboso,20,20,16.0,0.0,0,77,Riesgo,0,70,Riesgo,N,14,pinto-id28113
2024-08-29 23:00:00,Cielo despejado,19,19,13.0,0.0,0,93,Riesgo,0,70,Riesgo,NE,10,pinto-id28113
2024-08-30 00:00:00,Cielo despejado,19,19,18.0,0.0,0,95,Riesgo,0,70,Sin riesgo,NE,9,pinto-id28113
2024-08-30 01:00:00,Cielo despejado,18,18,19.0,0.0,0,96,Riesgo,0,70,Sin riesgo,NE,12,pinto-id28113
2024-08-30 02:00:00,Muy nuboso,18,18,17.0,0.0,0,94,5,0,5,Sin riesgo,NE,13,pinto-id28113
2024-08-30 03:00:00,Muy nuboso,18,18,26.0,0.0,0,95,5,0,5,Sin riesgo,N,12,pinto-id28113
2024-08-30 04:00:00,Nuboso,18,18,24.0,0.0,0,95,5,0,5,Sin riesgo,NE,16,pinto-id28113
2024-08-30 05:00:00,Cielo despejado,18,18,20.0,0.0,0,98,5,0,5,Sin riesgo,NE,16,pinto-id28113
2024-08-30 06:00:00,Poco nuboso,18,18,21.0,0.0,0,100,Riesgo,0,5,Sin riesgo,NE,14,pinto-id28113
2024-08-30 07:00:00,Poco nuboso,18,18,22.0,0.0,0,100,Riesgo,0,5,Sin riesgo,NE,14,pinto-id28113
2024-08-30 08:00:00,Nuboso,18,18,24.0,0.0,0,100,10,0,10,Riesgo,NE,15,pinto-id28113
2024-08-30 09:00:00,Nuboso,20,20,21.0,0.0,0,94,Riesgo,0,10,Riesgo,NE,16,pinto-id28113
2024-08-30 10:00:00,Intervalos nubosos,22,22,40.0,0.0,0,89,Riesgo,0,10,Riesgo,E,13,pinto-id28113
2024-08-30 11:00:00,Cubierto,24,24,31.0,0.0,0,75,Riesgo,0,10,Riesgo,SE,27,pinto-id28113
2024-08-30 12:00:00,Cubierto,25,25,23.0,0.0,0,68,Riesgo,0,10,Riesgo,NO,20,pinto-id28113
2024-08-30 13:00:00,Nubes altas,26,26,31.0,0.0,0,63,Riesgo,0,10,Riesgo,N,15,pinto-id28113
2024-08-30 14:00:00,Cubierto,28,29,41.0,0.0,0,57,45,0,45,Riesgo,NE,19,pinto-id28113
2024-08-30 15:00:00,Poco nuboso,28,28,35.0,0.0,0,45,Riesgo,0,45,Riesgo,NE,25,pinto-id28113
2024-08-30 16:00:00,Cielo despejado,29,29,33.0,0.0,0,43,Riesgo,0,45,Sin riesgo,NE,21,pinto-id28113
2024-08-30 17:00:00,Muy nuboso,30,30,29.0,0.0,0,44,Riesgo,0,45,Sin riesgo,NE,18,pinto-id28113
2024-08-30 18:00:00,Cielo despejado,29,30,28.0,0.0,0,52,Riesgo,0,45,Sin riesgo,NE,16,pinto-id28113
2024-08-30 19:00:00,Cielo despejado,27,28,22.0,0.0,0,58,Riesgo,0,45,Sin riesgo,NE,17,pinto-id28113
2024-08-30 20:00:00,Muy nuboso,26,26,16.0,0.0,0,63,10,0,10,Sin riesgo,E,13,pinto-id28113
2024-08-30 21:00:00,Nubes altas,24,24,19.0,0.0,0,64,10,0,10,Sin riesgo,E,9,pinto-id28113
2024-08-30 22:00:00,Nubes altas,23,23,17.0,0.0,0,72,10,0,10,Sin riesgo,NE,13,pinto-id28113
2024-08-30 23:00:00,Poco nuboso,21,21,19.0,0.0,0,79,10,0,10,Sin riesgo,E,11,pinto-id28113
2024-08-31 00:00:00,Muy nuboso,21,21,22.0,0.0,0,84,10,0,10,Sin riesgo,NE,11,pinto-id28113
2024-08-31 01:00:00,Cubierto,20,20,18.0,0.0,0,76,10,0,10,Sin riesgo,E,14,pinto-id28113
2024-08-31 02:00:00,Cubierto,20,20,36.0,0.0,0,75,0,0,0,Sin riesgo,SE,12,pinto-id28113
2024-08-31 03:00:00,Cubierto,19,19,19.0,0.0,0,77,0,0,0,Sin riesgo,E,23,pinto-id28113
2024-08-31 04:00:00,Poco nuboso,19,19,25.0,0.0,0,76,0,0,0,Sin riesgo,E,11,pinto-id28113
2024-08-31 05:00:00,Cubierto,18,18,18.0,0.0,0,79,0,0,0,Sin riesgo,N,14,pinto-id28113
2024-08-31 06:00:00,Muy nuboso,18,18,15.0,0.0,0,79,0,0,0,Sin riesgo,NE,12,pinto-id28113
2024-08-31 07:00:00,Nubes altas,18,18,14.0,0.0,0,86,0,0,0,Sin riesgo,NE,11,pinto-id28113
2024-08-29 12:00:00,Cubierto,23,23,23.0,0.0,0,68,100,0,75,Riesgo,S,8,pinuecar-gandullas-id28114
2024-08-29 13:00:00,Nubes altas,25,25,28.0,0.0,0,56,Riesgo,0,75,Riesgo,S,11,pinuecar-gandullas-id28114
2024-08-29 14:00:00,Cubierto,25,25,32.0,0.0,0,56,100,0,85,Riesgo,S,14,pinuecar-gandullas-id28114
2024-08-29 15:00:00,Nubes altas,24,24,33.0,0.0,0,52,Riesgo,0,85,Riesgo,S,17,pinuecar-gandullas-id28114
2024-08-29 16:00:00,Nubes altas,23,23,28.0,0.0,0,56,Riesgo,0,85,Riesgo,S,19,pinuecar-gandullas-id28114
2024-08-29 17:00:00,Cubierto,22,22,32.0,0.0,0,60,Riesgo,0,85,Riesgo,S,14,pinuecar-gandullas-id28114
2024-08-29 18:00:00,Muy nuboso con tormenta y lluvia escasa,21,21,21.0,0.1,0,63,Riesgo,0,85,Riesgo,SE,18,pinuecar-gandullas-id28114
2024-08-29 19:00:00,Nubes altas,20,20,33.0,0.0,0,55,Riesgo,0,85,Riesgo,S,11,pinuecar-gandullas-id28114
2024-08-29 20:00:00,Poco nuboso,20,20,13.0,0.0,0,54,60,0,55,Riesgo,SE,10,pinuecar-gandullas-id28114
2024-08-29 21:00:00,Nubes altas,19,19,9.0,0.0,0,56,Riesgo,0,55,Riesgo,NE,8,pinuecar-gandullas-id28114
2024-08-29 22:00:00,Nubes altas,18,18,10.0,0.0,0,64,Riesgo,0,55,Riesgo,NE,3,pinuecar-gandullas-id28114
2024-08-29 23:00:00,Poco nuboso,17,17,9.0,0.0,0,64,Riesgo,0,55,Riesgo,NO,6,pinuecar-gandullas-id28114
2024-08-30 00:00:00,Cubierto con lluvia escasa,16,16,9.0,0.2,0,63,Riesgo,0,55,Sin riesgo,NO,3,pinuecar-gandullas-id28114
2024-08-30 01:00:00,Intervalos nubosos con lluvia escasa,15,15,12.0,1.0,0,81,Riesgo,0,55,Sin riesgo,S,2,pinuecar-gandullas-id28114
2024-08-30 02:00:00,Cubierto,15,15,12.0,0.0,0,94,15,0,15,Sin riesgo,NO,4,pinuecar-gandullas-id28114
2024-08-30 03:00:00,Poco nuboso,15,15,10.0,0.0,0,100,15,0,15,Sin riesgo,N,8,pinuecar-gandullas-id28114
2024-08-30 04:00:00,Poco nuboso,14,14,8.0,0.0,0,100,15,0,15,Sin riesgo,NO,6,pinuecar-gandullas-id28114
2024-08-30 05:00:00,Muy nuboso,12,12,4.0,0.0,0,100,15,0,15,Sin riesgo,NO,5,pinuecar-gandullas-id28114
2024-08-30 06:00:00,Cubierto,12,12,7.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NO,3,pinuecar-gandullas-id28114
2024-08-30 07:00:00,Poco nuboso,12,12,9.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NO,5,pinuecar-gandullas-id28114
2024-08-30 08:00:00,Cielo despejado,12,12,9.0,0.0,0,100,65,0,65,Riesgo,NO,6,pinuecar-gandullas-id28114
2024-08-30 09:00:00,Cielo despejado,15,15,15.0,0.0,0,100,Riesgo,0,65,Riesgo,NO,5,pinuecar-gandullas-id28114
2024-08-30 10:00:00,Cubierto,18,18,22.0,0.0,0,92,Riesgo,0,65,Riesgo,S,5,pinuecar-gandullas-id28114
2024-08-30 11:00:00,Cubierto con lluvia,22,22,37.0,3.0,0,79,Riesgo,0,65,Riesgo,S,12,pinuecar-gandullas-id28114
2024-08-30 12:00:00,Cubierto con lluvia,23,23,19.0,12.0,0,71,Riesgo,0,65,Riesgo,SE,16,pinuecar-gandullas-id28114
2024-08-30 13:00:00,Cubierto con lluvia escasa,25,25,17.0,2.0,0,59,Riesgo,0,65,Riesgo,E,5,pinuecar-gandullas-id28114
2024-08-30 14:00:00,Intervalos nubosos con lluvia escasa,26,26,11.0,0.1,0,47,75,0,70,Riesgo,NO,11,pinuecar-gandullas-id28114
